task_name,task_instance_id,path_to_task,correct_label,incorrect_label,order_appearing_in_survey,advice_source,advice,participant_id,response_1,response_2,survey_q1_perceived_advice_accuracy,survey_q2_helpfulness_of_advice,survey_q3_trust_in_advice,survey_q4_prefers_human_or_AI,survey_q5_AI_in_life,geographic_region,education,education_description,gender,age,programming_experience,socioeconomic_status,years_of_experience,job_title,perceived_accuracy
art,art-baroque-4,art/baroque/4.jpg,baroque,renaissance,4,human,0.26750000000000007,be97c0260141bf4c014e0d0405efb300,0.08,0.26,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-2,art/romanticism/2.jpg,romanticism,renaissance,5,human,0.15874999999999995,be97c0260141bf4c014e0d0405efb300,0.76,0.16,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-baroque-8,art/baroque/8.jpg,baroque,renaissance,6,human,0.24416666666666664,be97c0260141bf4c014e0d0405efb300,0.3,0.24,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-1,art/modern/1.jpg,modern,romanticism,7,human,0.1262500000000002,be97c0260141bf4c014e0d0405efb300,0.32,0.32,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-8,art/modern/8.jpg,modern,baroque,8,human,0.4570833333333333,be97c0260141bf4c014e0d0405efb300,0.24,0.46,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-6,art/modern/6.jpg,modern,romanticism,9,human,0.3720833333333333,be97c0260141bf4c014e0d0405efb300,0.26,0.4,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-5,art/renaissance/5.jpg,renaissance,baroque,10,human,0.4608333333333332,be97c0260141bf4c014e0d0405efb300,0.34,0.48,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-baroque-6,art/baroque/6.jpg,baroque,renaissance,11,human,-0.013333333333333308,be97c0260141bf4c014e0d0405efb300,0.3,0.3,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-7,art/romanticism/7.jpg,romanticism,baroque,12,human,-0.2091666666666666,be97c0260141bf4c014e0d0405efb300,0.6,-0.26,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-4,art/romanticism/4.jpg,romanticism,renaissance,13,human,-0.24875000000000003,be97c0260141bf4c014e0d0405efb300,-0.36,-0.36,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-1,art/renaissance/1.jpg,renaissance,romanticism,14,human,0.36416666666666675,be97c0260141bf4c014e0d0405efb300,0.36,0.36,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-6,art/renaissance/6.jpg,renaissance,baroque,15,human,0.24875000000000025,be97c0260141bf4c014e0d0405efb300,0.54,0.58,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-baroque-2,art/baroque/2.jpg,baroque,renaissance,16,human,0.04541666666666666,be97c0260141bf4c014e0d0405efb300,-0.42,-0.4,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-5,art/modern/5.jpg,modern,romanticism,17,human,0.022083333333333233,be97c0260141bf4c014e0d0405efb300,0.44,0.42,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-1,art/romanticism/1.jpg,romanticism,modern,18,human,0.2466666666666666,be97c0260141bf4c014e0d0405efb300,-0.1,-0.1,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-baroque-1,art/baroque/1.jpg,baroque,renaissance,19,human,0.32958333333333334,be97c0260141bf4c014e0d0405efb300,0.22,0.32,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-baroque-7,art/baroque/7.jpg,baroque,romanticism,20,human,-0.23125000000000007,be97c0260141bf4c014e0d0405efb300,-0.4,-0.42,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-2,art/renaissance/2.jpg,renaissance,baroque,21,human,0.036666666666666625,be97c0260141bf4c014e0d0405efb300,-0.34,-0.24,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-7,art/modern/7.jpg,modern,romanticism,22,human,0.25041666666666673,be97c0260141bf4c014e0d0405efb300,0.42,0.4,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-8,art/romanticism/8.jpg,romanticism,baroque,23,human,0.38083333333333336,be97c0260141bf4c014e0d0405efb300,-0.18,0.1,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-6,art/romanticism/6.jpg,romanticism,baroque,24,human,0.23416666666666663,be97c0260141bf4c014e0d0405efb300,-0.1,0.12,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,25,human,0.025833333333333375,be97c0260141bf4c014e0d0405efb300,0.12,0.12,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-2,art/modern/2.jpg,modern,romanticism,26,human,-0.24916666666666665,be97c0260141bf4c014e0d0405efb300,0.16,0.18,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-3,art/renaissance/3.jpg,renaissance,baroque,27,human,-0.20583333333333342,be97c0260141bf4c014e0d0405efb300,0.26,0.26,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,28,human,0.2683333333333333,be97c0260141bf4c014e0d0405efb300,0.18,0.38,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-3,art/modern/3.jpg,modern,baroque,29,human,0.25916666666666677,be97c0260141bf4c014e0d0405efb300,0.36,0.4,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-baroque-5,art/baroque/5.jpg,baroque,renaissance,30,human,0.32624999999999993,be97c0260141bf4c014e0d0405efb300,0.4,0.5,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-modern-4,art/modern/4.jpg,modern,romanticism,31,human,0.48,be97c0260141bf4c014e0d0405efb300,-0.5,0.56,78.7,0.053000000000000005,0.693,0.6799999999999999,0.564,United States,6,Undergraduate degree (BA/BSc/other),male,24,Yes,4,,,80
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,0,human,-0.1316666666666667,fc604c0740fa28ca9fa03075d4f4576c,0.22,-0.14,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-8,art/romanticism/8.jpg,romanticism,baroque,1,human,0.7808333333333333,fc604c0740fa28ca9fa03075d4f4576c,0.06,0.3,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-1,art/romanticism/1.jpg,romanticism,modern,2,human,0.2466666666666666,fc604c0740fa28ca9fa03075d4f4576c,0.58,0.58,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-5,art/renaissance/5.jpg,renaissance,baroque,3,human,0.8608333333333333,fc604c0740fa28ca9fa03075d4f4576c,-0.78,-0.78,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-4,art/modern/4.jpg,modern,romanticism,4,human,0.8799999999999999,fc604c0740fa28ca9fa03075d4f4576c,-0.98,-0.9,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-6,art/renaissance/6.jpg,renaissance,baroque,5,human,0.24875000000000025,fc604c0740fa28ca9fa03075d4f4576c,0.82,0.82,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,6,human,0.025833333333333375,fc604c0740fa28ca9fa03075d4f4576c,0.26,0.26,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-8,art/renaissance/8.jpg,renaissance,baroque,7,human,0.19874999999999998,fc604c0740fa28ca9fa03075d4f4576c,0.54,0.54,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-2,art/romanticism/2.jpg,romanticism,renaissance,8,human,0.15874999999999995,fc604c0740fa28ca9fa03075d4f4576c,-0.06,0.8,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-7,art/baroque/7.jpg,baroque,romanticism,9,human,0.5687500000000001,fc604c0740fa28ca9fa03075d4f4576c,-0.96,0.96,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-6,art/romanticism/6.jpg,romanticism,baroque,10,human,0.23416666666666663,fc604c0740fa28ca9fa03075d4f4576c,0.88,0.88,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-6,art/baroque/6.jpg,baroque,renaissance,11,human,-0.013333333333333308,fc604c0740fa28ca9fa03075d4f4576c,-0.82,-0.82,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-4,art/renaissance/4.jpg,renaissance,baroque,12,human,-0.05833333333333346,fc604c0740fa28ca9fa03075d4f4576c,-0.32,-0.32,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-2,art/modern/2.jpg,modern,romanticism,13,human,0.5508333333333333,fc604c0740fa28ca9fa03075d4f4576c,-0.62,0.1,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-3,art/romanticism/3.jpg,romanticism,renaissance,14,human,0.08958333333333335,fc604c0740fa28ca9fa03075d4f4576c,-0.38,0.02,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-2,art/baroque/2.jpg,baroque,renaissance,15,human,0.04541666666666666,fc604c0740fa28ca9fa03075d4f4576c,0.18,0.18,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-1,art/modern/1.jpg,modern,romanticism,16,human,0.1262500000000002,fc604c0740fa28ca9fa03075d4f4576c,0.28,0.28,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-5,art/modern/5.jpg,modern,romanticism,17,human,0.022083333333333233,fc604c0740fa28ca9fa03075d4f4576c,0.32,1.0,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-8,art/baroque/8.jpg,baroque,renaissance,18,human,0.24416666666666664,fc604c0740fa28ca9fa03075d4f4576c,0.92,0.92,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-3,art/renaissance/3.jpg,renaissance,baroque,19,human,0.5941666666666667,fc604c0740fa28ca9fa03075d4f4576c,-0.34,0.02,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-8,art/modern/8.jpg,modern,baroque,20,human,0.4570833333333333,fc604c0740fa28ca9fa03075d4f4576c,0.94,0.94,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-2,art/renaissance/2.jpg,renaissance,baroque,21,human,0.036666666666666625,fc604c0740fa28ca9fa03075d4f4576c,0.84,0.84,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-7,art/modern/7.jpg,modern,romanticism,22,human,0.25041666666666673,fc604c0740fa28ca9fa03075d4f4576c,0.86,0.86,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-7,art/romanticism/7.jpg,romanticism,baroque,23,human,0.5908333333333333,fc604c0740fa28ca9fa03075d4f4576c,-0.66,0.06,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-6,art/modern/6.jpg,modern,romanticism,24,human,0.3720833333333333,fc604c0740fa28ca9fa03075d4f4576c,0.68,0.66,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-romanticism-4,art/romanticism/4.jpg,romanticism,renaissance,25,human,-0.24875000000000003,fc604c0740fa28ca9fa03075d4f4576c,0.88,-0.7,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-renaissance-1,art/renaissance/1.jpg,renaissance,romanticism,26,human,0.7641666666666667,fc604c0740fa28ca9fa03075d4f4576c,0.78,0.78,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-3,art/modern/3.jpg,modern,baroque,27,human,0.25916666666666677,fc604c0740fa28ca9fa03075d4f4576c,0.74,0.74,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-5,art/baroque/5.jpg,baroque,renaissance,28,human,-0.0737500000000001,fc604c0740fa28ca9fa03075d4f4576c,-0.84,-0.88,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-3,art/baroque/3.jpg,baroque,romanticism,29,human,-0.12458333333333327,fc604c0740fa28ca9fa03075d4f4576c,0.7,-0.02,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-4,art/baroque/4.jpg,baroque,renaissance,30,human,0.26750000000000007,fc604c0740fa28ca9fa03075d4f4576c,0.44,0.44,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-baroque-1,art/baroque/1.jpg,baroque,renaissance,31,human,-0.07041666666666668,fc604c0740fa28ca9fa03075d4f4576c,-0.62,-0.62,80.19999999999999,0.826,0.8160000000000001,0.0,0.08,United States,5,Technical/community college,female,31,No,4,,,80
art,art-modern-2,art/modern/2.jpg,modern,romanticism,0,human,-0.24916666666666665,1c54a4ab24c11b7ce5409072b7bda3d1,-1.0,-1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-8,art/romanticism/8.jpg,romanticism,baroque,1,human,-0.019166666666666665,1c54a4ab24c11b7ce5409072b7bda3d1,0.86,0.72,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-5,art/baroque/5.jpg,baroque,renaissance,2,human,-0.0737500000000001,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-7,art/romanticism/7.jpg,romanticism,baroque,3,human,-0.2091666666666666,1c54a4ab24c11b7ce5409072b7bda3d1,0.5,0.5,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-modern-3,art/modern/3.jpg,modern,baroque,4,human,0.6591666666666667,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-5,art/romanticism/5.jpg,romanticism,modern,5,human,0.025833333333333375,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-renaissance-6,art/renaissance/6.jpg,renaissance,baroque,6,human,0.6487500000000002,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-4,art/baroque/4.jpg,baroque,renaissance,7,human,0.6675,1c54a4ab24c11b7ce5409072b7bda3d1,0.7,0.7,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-renaissance-1,art/renaissance/1.jpg,renaissance,romanticism,8,human,-0.03583333333333327,1c54a4ab24c11b7ce5409072b7bda3d1,0.92,0.8,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-3,art/romanticism/3.jpg,romanticism,renaissance,9,human,0.08958333333333335,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-1,art/baroque/1.jpg,baroque,renaissance,10,human,-0.07041666666666668,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-renaissance-7,art/renaissance/7.jpg,renaissance,baroque,11,human,-0.1316666666666667,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-8,art/baroque/8.jpg,baroque,renaissance,12,human,0.6441666666666666,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-2,art/baroque/2.jpg,baroque,renaissance,13,human,0.04541666666666666,1c54a4ab24c11b7ce5409072b7bda3d1,0.62,0.62,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-7,art/baroque/7.jpg,baroque,romanticism,14,human,-0.23125000000000007,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-renaissance-4,art/renaissance/4.jpg,renaissance,baroque,15,human,-0.05833333333333346,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,0.64,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-renaissance-8,art/renaissance/8.jpg,renaissance,baroque,16,human,0.5987499999999999,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-2,art/romanticism/2.jpg,romanticism,renaissance,17,human,0.5587499999999999,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-baroque-6,art/baroque/6.jpg,baroque,renaissance,18,human,-0.013333333333333308,1c54a4ab24c11b7ce5409072b7bda3d1,1.0,1.0,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-4,art/romanticism/4.jpg,romanticism,renaissance,19,human,-0.24875000000000003,1c54a4ab24c11b7ce5409072b7bda3d1,0.3,0.3,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
art,art-romanticism-1,art/romanticism/1.jpg,romanticism,modern,20,human,0.6466666666666665,1c54a4ab24c11b7ce5409072b7bda3d1,-1.0,0.24,53.9,0.225,0.152,0.028000000000000025,0.08,United States,6,Undergraduate degree (BA/BSc/other),male,35,No,8,,,80
